epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
376,2625.7,0.40696,0.30884,0.87587,0.99753,1,0.995,0.97423,0.24495,0.183,0.7858,0.000321875,0.000321875,0.000321875
377,2632.87,0.41148,0.30035,0.88296,0.99761,1,0.995,0.97837,0.25394,0.18401,0.78753,0.0003194,0.0003194,0.0003194
378,2639.17,0.43101,0.32307,0.88383,0.99767,1,0.995,0.97359,0.25198,0.18636,0.7871,0.000316925,0.000316925,0.000316925
379,2646.17,0.37177,0.2841,0.85492,0.99759,1,0.995,0.97897,0.24611,0.18234,0.78747,0.00031445,0.00031445,0.00031445
380,2652.9,0.37996,0.26556,0.85862,0.99747,1,0.995,0.98443,0.24858,0.18492,0.78838,0.000311975,0.000311975,0.000311975
381,2660.02,0.3877,0.29178,0.87013,0.99725,1,0.995,0.98136,0.23299,0.1817,0.78611,0.0003095,0.0003095,0.0003095
382,2667.3,0.3941,0.28712,0.87674,0.9971,1,0.995,0.98314,0.23523,0.17331,0.78539,0.000307025,0.000307025,0.000307025
383,2674.44,0.38997,0.30011,0.87275,0.99733,1,0.995,0.98076,0.23626,0.17114,0.7853,0.00030455,0.00030455,0.00030455
384,2681.63,0.38939,0.28833,0.87505,0.99746,1,0.995,0.9824,0.23199,0.16892,0.7843,0.000302075,0.000302075,0.000302075
385,2688.63,0.389,0.30781,0.86344,0.99745,1,0.995,0.98668,0.23068,0.16902,0.78268,0.0002996,0.0002996,0.0002996
386,2695.14,0.38546,0.29404,0.87521,0.99745,1,0.995,0.98686,0.2368,0.17067,0.7833,0.000297125,0.000297125,0.000297125
387,2701.88,0.39738,0.28478,0.8767,0.99757,1,0.995,0.98598,0.2484,0.172,0.78325,0.00029465,0.00029465,0.00029465
388,2708.35,0.41919,0.3149,0.88209,0.99766,1,0.995,0.98259,0.24627,0.17429,0.78358,0.000292175,0.000292175,0.000292175
389,2715.24,0.41737,0.30191,0.8936,0.99772,1,0.995,0.98118,0.24544,0.17402,0.78442,0.0002897,0.0002897,0.0002897
390,2722.23,0.39182,0.28981,0.87631,0.99764,1,0.995,0.98249,0.24296,0.1774,0.78378,0.000287225,0.000287225,0.000287225
391,2729.44,0.39513,0.28916,0.86943,0.99759,1,0.995,0.98184,0.23955,0.17469,0.78417,0.00028475,0.00028475,0.00028475
392,2735.87,0.41157,0.31744,0.87736,0.99753,1,0.995,0.97952,0.23291,0.17335,0.78408,0.000282275,0.000282275,0.000282275
393,2742.63,0.40285,0.2966,0.87389,0.99766,1,0.995,0.98485,0.22548,0.16819,0.784,0.0002798,0.0002798,0.0002798
394,2750.05,0.38659,0.29862,0.86432,0.99766,1,0.995,0.98255,0.22665,0.16553,0.78451,0.000277325,0.000277325,0.000277325
395,2756.88,0.39269,0.28916,0.86491,0.99766,1,0.995,0.98156,0.22594,0.17013,0.78357,0.00027485,0.00027485,0.00027485
396,2763.57,0.38508,0.29486,0.87204,0.99763,1,0.995,0.98616,0.23131,0.16964,0.78321,0.000272375,0.000272375,0.000272375
397,2769.71,0.38427,0.29172,0.86319,0.99762,1,0.995,0.98131,0.23543,0.17029,0.78384,0.0002699,0.0002699,0.0002699
398,2776.67,0.39992,0.30265,0.87577,0.99757,1,0.995,0.9809,0.23706,0.16938,0.78491,0.000267425,0.000267425,0.000267425
399,2783.05,0.40247,0.31593,0.87236,0.99756,1,0.995,0.97948,0.24017,0.17197,0.78589,0.00026495,0.00026495,0.00026495
400,2789.98,0.38679,0.28309,0.85711,0.99755,1,0.995,0.98473,0.23432,0.16982,0.78531,0.000262475,0.000262475,0.000262475
401,2797.35,0.39786,0.30286,0.88482,0.99757,1,0.995,0.98226,0.22919,0.16879,0.78429,0.00026,0.00026,0.00026
402,2803.89,0.37416,0.28388,0.86487,0.99749,1,0.995,0.98206,0.22603,0.1648,0.78349,0.000257525,0.000257525,0.000257525
403,2810.47,0.39098,0.30647,0.86866,0.99757,1,0.995,0.98884,0.21981,0.16393,0.78304,0.00025505,0.00025505,0.00025505
404,2817.36,0.36746,0.26864,0.86587,0.99758,1,0.995,0.98767,0.22606,0.1703,0.78431,0.000252575,0.000252575,0.000252575
405,2824.42,0.37882,0.28974,0.88374,0.99768,1,0.995,0.98463,0.228,0.1693,0.78409,0.0002501,0.0002501,0.0002501
406,2830.64,0.36994,0.27421,0.86437,0.9976,1,0.995,0.98942,0.21358,0.16775,0.78295,0.000247625,0.000247625,0.000247625
407,2837.59,0.3533,0.27819,0.85316,0.99764,1,0.995,0.9894,0.21178,0.1657,0.78285,0.00024515,0.00024515,0.00024515
408,2844.33,0.37919,0.28263,0.86525,0.9977,1,0.995,0.98964,0.21607,0.16471,0.78347,0.000242675,0.000242675,0.000242675
409,2851.1,0.36515,0.28336,0.86908,0.99765,1,0.995,0.99024,0.21128,0.15719,0.78309,0.0002402,0.0002402,0.0002402
410,2857.58,0.41501,0.32363,0.88366,0.99758,1,0.995,0.99206,0.21093,0.15819,0.78312,0.000237725,0.000237725,0.000237725
411,2863.84,0.38712,0.30542,0.87402,0.99742,1,0.995,0.99161,0.2208,0.15808,0.7844,0.00023525,0.00023525,0.00023525
412,2870.73,0.37256,0.28898,0.85715,0.99725,1,0.995,0.98997,0.23206,0.16398,0.7858,0.000232775,0.000232775,0.000232775
413,2877.4,0.36751,0.26826,0.86891,0.99734,1,0.995,0.98994,0.22696,0.16459,0.78466,0.0002303,0.0002303,0.0002303
414,2884.98,0.36301,0.27946,0.85963,0.99747,1,0.995,0.99102,0.21866,0.16256,0.78239,0.000227825,0.000227825,0.000227825
415,2891.96,0.38019,0.28864,0.87963,0.99747,1,0.995,0.99059,0.22038,0.16401,0.78229,0.00022535,0.00022535,0.00022535
416,2898.82,0.42631,0.32161,0.89064,0.99726,1,0.995,0.98749,0.22064,0.1609,0.78252,0.000222875,0.000222875,0.000222875
417,2905.6,0.38041,0.2719,0.85565,0.99727,1,0.995,0.98925,0.2118,0.15801,0.78156,0.0002204,0.0002204,0.0002204
418,2912.65,0.38689,0.28719,0.86707,0.99741,1,0.995,0.99411,0.20706,0.15841,0.78058,0.000217925,0.000217925,0.000217925
419,2919.33,0.37107,0.2792,0.86965,0.99761,1,0.995,0.99414,0.20436,0.15779,0.78009,0.00021545,0.00021545,0.00021545
420,2925.85,0.38661,0.31214,0.88155,0.99771,1,0.995,0.99059,0.2118,0.15876,0.78112,0.000212975,0.000212975,0.000212975
421,2931.97,0.36724,0.27472,0.86922,0.99775,1,0.995,0.99058,0.21361,0.15991,0.78097,0.0002105,0.0002105,0.0002105
422,2939.2,0.35749,0.2673,0.86353,0.99771,1,0.995,0.99129,0.21553,0.16054,0.78043,0.000208025,0.000208025,0.000208025
423,2946.71,0.37422,0.27561,0.8806,0.99771,1,0.995,0.98848,0.22553,0.1635,0.78189,0.00020555,0.00020555,0.00020555
424,2953.42,0.38361,0.29082,0.86316,0.99768,1,0.995,0.98778,0.22888,0.16207,0.78225,0.000203075,0.000203075,0.000203075
425,2960.03,0.37027,0.279,0.85326,0.99766,1,0.995,0.99247,0.21908,0.16084,0.78048,0.0002006,0.0002006,0.0002006
426,2966.87,0.35445,0.26532,0.86235,0.99771,1,0.995,0.99245,0.21919,0.16066,0.78051,0.000198125,0.000198125,0.000198125
427,2973.46,0.36442,0.29002,0.86579,0.99765,1,0.995,0.99244,0.2196,0.15974,0.78055,0.00019565,0.00019565,0.00019565
428,2980.13,0.38064,0.29699,0.8711,0.99768,1,0.995,0.99399,0.20302,0.15548,0.77894,0.000193175,0.000193175,0.000193175
429,2987.25,0.35109,0.26309,0.86521,0.99768,1,0.995,0.99181,0.19566,0.15399,0.77833,0.0001907,0.0001907,0.0001907
430,2993.88,0.34839,0.25549,0.85526,0.99766,1,0.995,0.99292,0.19617,0.15229,0.77825,0.000188225,0.000188225,0.000188225
431,3000.45,0.38718,0.29548,0.88938,0.99769,1,0.995,0.98892,0.20758,0.15535,0.77918,0.00018575,0.00018575,0.00018575
432,3007.08,0.37401,0.2764,0.86673,0.99767,1,0.995,0.98726,0.21081,0.15586,0.77977,0.000183275,0.000183275,0.000183275
433,3014.54,0.35229,0.27688,0.85665,0.99772,1,0.995,0.99116,0.19786,0.15499,0.77922,0.0001808,0.0001808,0.0001808
434,3021.39,0.38215,0.29559,0.86435,0.99772,1,0.995,0.99099,0.19658,0.15723,0.77917,0.000178325,0.000178325,0.000178325
435,3028.29,0.36889,0.30576,0.87327,0.9977,1,0.995,0.98948,0.20603,0.15814,0.77971,0.00017585,0.00017585,0.00017585
436,3034.82,0.36243,0.2814,0.87176,0.99765,1,0.995,0.98425,0.21001,0.15838,0.77981,0.000173375,0.000173375,0.000173375
437,3041.23,0.33964,0.26068,0.84705,0.99764,1,0.995,0.9839,0.20722,0.1562,0.77951,0.0001709,0.0001709,0.0001709
438,3048.39,0.36772,0.28684,0.87518,0.99759,1,0.995,0.9893,0.20195,0.15569,0.77894,0.000168425,0.000168425,0.000168425
439,3055.33,0.3476,0.26265,0.8587,0.99748,1,0.995,0.98921,0.19948,0.15451,0.77904,0.00016595,0.00016595,0.00016595
440,3062.38,0.36725,0.2714,0.86379,0.99744,1,0.995,0.99038,0.20021,0.15421,0.77932,0.000163475,0.000163475,0.000163475
441,3069.36,0.35591,0.26372,0.86442,0.99749,1,0.995,0.99129,0.19482,0.15394,0.77898,0.000161,0.000161,0.000161
442,3076.29,0.35767,0.27447,0.8791,0.99746,1,0.995,0.99145,0.19353,0.15154,0.77862,0.000158525,0.000158525,0.000158525
443,3083.22,0.36127,0.27439,0.85949,0.99744,1,0.995,0.99315,0.19861,0.15372,0.77806,0.00015605,0.00015605,0.00015605
444,3089.88,0.36009,0.28104,0.85869,0.99731,1,0.995,0.99296,0.19835,0.15484,0.77849,0.000153575,0.000153575,0.000153575
445,3097.13,0.36351,0.27623,0.87599,0.99738,1,0.995,0.99179,0.19427,0.15287,0.77863,0.0001511,0.0001511,0.0001511
446,3103.87,0.37222,0.28992,0.86019,0.99751,1,0.995,0.99319,0.1942,0.14929,0.77925,0.000148625,0.000148625,0.000148625
447,3110.31,0.37526,0.28479,0.85991,0.99766,1,0.995,0.98948,0.20027,0.14983,0.77927,0.00014615,0.00014615,0.00014615
448,3116.52,0.36554,0.28718,0.86206,0.99769,1,0.995,0.98927,0.20177,0.14874,0.77924,0.000143675,0.000143675,0.000143675
449,3123.44,0.35055,0.26894,0.84808,0.99773,1,0.995,0.9882,0.21643,0.15185,0.78015,0.0001412,0.0001412,0.0001412
450,3130.55,0.37118,0.29838,0.86466,0.9977,1,0.995,0.98785,0.21507,0.15186,0.78011,0.000138725,0.000138725,0.000138725
451,3136.74,0.38196,0.28785,0.87854,0.99759,1,0.995,0.99076,0.21072,0.15147,0.77918,0.00013625,0.00013625,0.00013625
452,3143.85,0.36,0.27438,0.85514,0.99756,1,0.995,0.99289,0.20979,0.14907,0.77896,0.000133775,0.000133775,0.000133775
453,3150.18,0.35594,0.27438,0.86036,0.99758,1,0.995,0.98952,0.21018,0.14675,0.77911,0.0001313,0.0001313,0.0001313
454,3156.89,0.38247,0.309,0.8733,0.99765,1,0.995,0.98953,0.21215,0.14898,0.77953,0.000128825,0.000128825,0.000128825
455,3164.34,0.3464,0.25341,0.85509,0.99766,1,0.995,0.98857,0.20192,0.14271,0.7787,0.00012635,0.00012635,0.00012635
456,3170.86,0.33615,0.25361,0.84961,0.99767,1,0.995,0.98929,0.19684,0.13928,0.77843,0.000123875,0.000123875,0.000123875
457,3177.46,0.34584,0.26168,0.85417,0.99759,1,0.995,0.9925,0.19632,0.1404,0.77847,0.0001214,0.0001214,0.0001214
458,3183.67,0.36516,0.27944,0.8709,0.99763,1,0.995,0.99381,0.19582,0.14023,0.77826,0.000118925,0.000118925,0.000118925
459,3190.65,0.32707,0.26094,0.85002,0.99755,1,0.995,0.99097,0.20148,0.14761,0.77855,0.00011645,0.00011645,0.00011645
460,3196.65,0.33982,0.27092,0.84538,0.99753,1,0.995,0.9903,0.20664,0.14921,0.77861,0.000113975,0.000113975,0.000113975
461,3203.77,0.36415,0.27442,0.88056,0.9975,1,0.995,0.99312,0.20092,0.14838,0.77844,0.0001115,0.0001115,0.0001115
462,3210.72,0.33181,0.25958,0.8554,0.9976,1,0.995,0.99092,0.19727,0.1456,0.77845,0.000109025,0.000109025,0.000109025
463,3217.67,0.34357,0.25518,0.84721,0.9977,1,0.995,0.98901,0.19144,0.14491,0.77789,0.00010655,0.00010655,0.00010655
464,3224.31,0.32702,0.25594,0.84518,0.99771,1,0.995,0.99075,0.18969,0.14308,0.77763,0.000104075,0.000104075,0.000104075
465,3231.4,0.33881,0.26274,0.85813,0.99759,1,0.995,0.99247,0.18331,0.14207,0.7774,0.0001016,0.0001016,0.0001016
466,3237.95,0.33604,0.26056,0.85267,0.99752,1,0.995,0.99241,0.18064,0.14174,0.77701,9.9125e-05,9.9125e-05,9.9125e-05
467,3244.58,0.34474,0.26041,0.85613,0.99743,1,0.995,0.99304,0.1775,0.14114,0.77678,9.665e-05,9.665e-05,9.665e-05
468,3251.24,0.36705,0.26119,0.86904,0.99739,1,0.995,0.9922,0.18043,0.13928,0.77637,9.4175e-05,9.4175e-05,9.4175e-05
469,3257.68,0.34329,0.25692,0.8622,0.99738,1,0.995,0.99287,0.17782,0.1396,0.77621,9.17e-05,9.17e-05,9.17e-05
470,3264.44,0.36968,0.2807,0.86737,0.99745,1,0.995,0.99219,0.1717,0.13956,0.77617,8.9225e-05,8.9225e-05,8.9225e-05
471,3271.11,0.3269,0.24505,0.85353,0.9975,1,0.995,0.99211,0.17573,0.1374,0.7766,8.675e-05,8.675e-05,8.675e-05
472,3278.44,0.35388,0.28304,0.86957,0.99755,1,0.995,0.99308,0.18081,0.13932,0.77656,8.4275e-05,8.4275e-05,8.4275e-05
473,3285.08,0.32225,0.25482,0.85337,0.9976,1,0.995,0.99185,0.18895,0.14289,0.77718,8.18e-05,8.18e-05,8.18e-05
474,3292,0.33908,0.26021,0.85139,0.99761,1,0.995,0.9928,0.18952,0.14183,0.77716,7.9325e-05,7.9325e-05,7.9325e-05
475,3298.75,0.35442,0.27022,0.87711,0.99764,1,0.995,0.99431,0.18932,0.14084,0.77719,7.685e-05,7.685e-05,7.685e-05
476,3305.35,0.33172,0.24626,0.86596,0.99767,1,0.995,0.99333,0.18671,0.1434,0.77663,7.4375e-05,7.4375e-05,7.4375e-05
477,3312.13,0.35092,0.26707,0.86582,0.99767,1,0.995,0.99399,0.18929,0.1445,0.77704,7.19e-05,7.19e-05,7.19e-05
478,3318.79,0.33667,0.27421,0.85228,0.99767,1,0.995,0.99175,0.19408,0.14536,0.77692,6.9425e-05,6.9425e-05,6.9425e-05
479,3325.55,0.33488,0.25771,0.83865,0.99769,1,0.995,0.99302,0.18778,0.14532,0.77645,6.695e-05,6.695e-05,6.695e-05
480,3332.1,0.33326,0.27786,0.8661,0.99766,1,0.995,0.99361,0.18675,0.14353,0.77649,6.4475e-05,6.4475e-05,6.4475e-05
481,3339.09,0.34846,0.26422,0.87183,0.99763,1,0.995,0.995,0.18973,0.14454,0.77669,6.2e-05,6.2e-05,6.2e-05
482,3346.41,0.35155,0.26832,0.8656,0.99763,1,0.995,0.99298,0.19117,0.14444,0.77694,5.9525e-05,5.9525e-05,5.9525e-05
483,3352.99,0.36439,0.27419,0.87785,0.99763,1,0.995,0.99118,0.18523,0.14064,0.77694,5.705e-05,5.705e-05,5.705e-05
484,3359.64,0.34387,0.25962,0.85191,0.99763,1,0.995,0.99162,0.17696,0.13826,0.77632,5.4575e-05,5.4575e-05,5.4575e-05
485,3366.36,0.35092,0.26373,0.8707,0.99765,1,0.995,0.99165,0.17352,0.1348,0.77638,5.21e-05,5.21e-05,5.21e-05
486,3373.21,0.33867,0.25195,0.85156,0.99761,1,0.995,0.99368,0.17012,0.13343,0.77556,4.9625e-05,4.9625e-05,4.9625e-05
487,3380.04,0.31998,0.25623,0.85707,0.99761,1,0.995,0.99371,0.17326,0.13464,0.7753,4.715e-05,4.715e-05,4.715e-05
488,3386.65,0.34804,0.24673,0.85939,0.99761,1,0.995,0.99371,0.1735,0.13522,0.77514,4.4675e-05,4.4675e-05,4.4675e-05
489,3393.26,0.34566,0.26693,0.8683,0.99761,1,0.995,0.9937,0.17546,0.13723,0.77529,4.22e-05,4.22e-05,4.22e-05
490,3400.33,0.34458,0.2793,0.87413,0.99765,1,0.995,0.99185,0.17736,0.1376,0.77583,3.9725e-05,3.9725e-05,3.9725e-05
491,3407.07,0.27572,0.20775,0.80224,0.99769,1,0.995,0.9908,0.18227,0.14141,0.77585,3.725e-05,3.725e-05,3.725e-05
492,3414.48,0.28553,0.19979,0.81385,0.99767,1,0.995,0.99319,0.19146,0.14423,0.77674,3.4775e-05,3.4775e-05,3.4775e-05
493,3420.66,0.27792,0.21275,0.80549,0.99763,1,0.995,0.99128,0.19383,0.149,0.77695,3.23e-05,3.23e-05,3.23e-05
494,3427.41,0.25407,0.19513,0.81571,0.99764,1,0.995,0.99032,0.1991,0.15372,0.77738,2.9825e-05,2.9825e-05,2.9825e-05
495,3433.88,0.26982,0.19639,0.82562,0.99771,1,0.995,0.98998,0.19943,0.15477,0.77741,2.735e-05,2.735e-05,2.735e-05
496,3440.45,0.27638,0.20472,0.81018,0.99778,1,0.995,0.98858,0.20037,0.15574,0.77779,2.4875e-05,2.4875e-05,2.4875e-05
497,3446.79,0.26677,0.19415,0.79174,0.99779,1,0.995,0.98864,0.20131,0.15662,0.77815,2.24e-05,2.24e-05,2.24e-05
498,3453.43,0.24305,0.18429,0.81881,0.99779,1,0.995,0.99007,0.20145,0.15493,0.77835,1.9925e-05,1.9925e-05,1.9925e-05
499,3459.82,0.24038,0.19235,0.79625,0.99778,1,0.995,0.98956,0.1996,0.15361,0.77832,1.745e-05,1.745e-05,1.745e-05
500,3466.45,0.25706,0.196,0.81361,0.99778,1,0.995,0.98903,0.19495,0.15134,0.77814,1.4975e-05,1.4975e-05,1.4975e-05
