epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
369,2385.48,0.49289,0.38208,0.91119,0.99853,1,0.995,0.93655,0.33547,0.2577,0.83287,0.0003392,0.0003392,0.0003392
370,2391.99,0.47446,0.37802,0.90891,0.9985,1,0.995,0.94688,0.32156,0.25833,0.82772,0.000336725,0.000336725,0.000336725
371,2398.56,0.47343,0.37014,0.88918,0.99864,1,0.995,0.95136,0.30289,0.25326,0.82294,0.00033425,0.00033425,0.00033425
372,2405.29,0.47911,0.40012,0.91737,0.99883,1,0.995,0.95338,0.2952,0.25192,0.82226,0.000331775,0.000331775,0.000331775
373,2411.83,0.47061,0.39127,0.89914,0.99883,1,0.995,0.95338,0.2952,0.25192,0.82226,0.0003293,0.0003293,0.0003293
374,2418.61,0.48096,0.3901,0.88646,0.99887,1,0.995,0.9531,0.29568,0.25414,0.82179,0.000326825,0.000326825,0.000326825
375,2425.37,0.47057,0.36132,0.89366,0.99862,1,0.995,0.95566,0.29783,0.25156,0.82287,0.00032435,0.00032435,0.00032435
376,2431.76,0.45933,0.36101,0.90633,0.99819,1,0.995,0.95048,0.30306,0.25133,0.82272,0.000321875,0.000321875,0.000321875
377,2438.25,0.4829,0.38302,0.93545,0.99819,1,0.995,0.95048,0.30306,0.25133,0.82272,0.0003194,0.0003194,0.0003194
378,2444.87,0.49156,0.37959,0.91568,0.99802,1,0.995,0.94664,0.31873,0.25368,0.82727,0.000316925,0.000316925,0.000316925
379,2451.26,0.45767,0.37241,0.89026,0.99803,1,0.995,0.94222,0.33123,0.25429,0.83159,0.00031445,0.00031445,0.00031445
380,2457.53,0.45344,0.34434,0.88082,0.99815,1,0.995,0.94299,0.33076,0.25358,0.82905,0.000311975,0.000311975,0.000311975
381,2463.93,0.50902,0.40249,0.92604,0.99815,1,0.995,0.94299,0.33076,0.25358,0.82905,0.0003095,0.0003095,0.0003095
382,2470.81,0.50245,0.41899,0.92254,0.99795,1,0.995,0.94938,0.32384,0.25164,0.82465,0.000307025,0.000307025,0.000307025
383,2477.45,0.47868,0.36396,0.8958,0.99791,1,0.995,0.95431,0.32148,0.24769,0.82122,0.00030455,0.00030455,0.00030455
384,2483.86,0.49958,0.37463,0.88855,0.9976,1,0.995,0.95211,0.32365,0.24374,0.82235,0.000302075,0.000302075,0.000302075
385,2490.55,0.50496,0.39442,0.92833,0.99748,1,0.995,0.94798,0.32702,0.24243,0.82639,0.0002996,0.0002996,0.0002996
386,2497.19,0.4576,0.36352,0.90289,0.99748,1,0.995,0.94798,0.32702,0.24243,0.82639,0.000297125,0.000297125,0.000297125
387,2503.94,0.47752,0.36645,0.89368,0.99704,1,0.995,0.9445,0.33703,0.24539,0.82833,0.00029465,0.00029465,0.00029465
388,2511.34,0.48295,0.37733,0.90192,0.99639,1,0.995,0.93948,0.34547,0.25014,0.82847,0.000292175,0.000292175,0.000292175
389,2517.77,0.50002,0.4083,0.90909,0.99644,1,0.995,0.94589,0.33172,0.24842,0.82584,0.0002897,0.0002897,0.0002897
390,2524.13,0.47223,0.38361,0.91477,0.99644,1,0.995,0.94589,0.33172,0.24842,0.82584,0.000287225,0.000287225,0.000287225
391,2530.34,0.43309,0.35995,0.87725,0.99632,1,0.995,0.95395,0.30479,0.24217,0.82144,0.00028475,0.00028475,0.00028475
392,2537.19,0.43602,0.36639,0.88883,0.99663,1,0.995,0.95604,0.30317,0.23702,0.82158,0.000282275,0.000282275,0.000282275
393,2543.78,0.48489,0.38272,0.89504,0.99713,1,0.995,0.95096,0.30528,0.23639,0.82213,0.0002798,0.0002798,0.0002798
394,2549.96,0.45107,0.34525,0.88316,0.99713,1,0.995,0.95096,0.30528,0.23639,0.82213,0.000277325,0.000277325,0.000277325
395,2556.63,0.4874,0.35816,0.91048,0.99768,1,0.995,0.95337,0.30338,0.23809,0.82451,0.00027485,0.00027485,0.00027485
396,2563.34,0.47501,0.39836,0.89402,0.99809,1,0.995,0.95262,0.29617,0.23603,0.82364,0.000272375,0.000272375,0.000272375
397,2569.7,0.45187,0.37199,0.90632,0.99832,1,0.995,0.95956,0.2827,0.23632,0.81831,0.0002699,0.0002699,0.0002699
398,2576.68,0.47937,0.37962,0.9299,0.99842,1,0.995,0.95771,0.28064,0.23696,0.81645,0.000267425,0.000267425,0.000267425
399,2583.29,0.45216,0.38481,0.89258,0.99842,1,0.995,0.95771,0.28064,0.23696,0.81645,0.00026495,0.00026495,0.00026495
400,2590.09,0.48036,0.35758,0.90443,0.99841,1,0.995,0.95926,0.28682,0.23602,0.81774,0.000262475,0.000262475,0.000262475
401,2596.48,0.47276,0.37325,0.89442,0.9982,1,0.995,0.96065,0.27863,0.23106,0.81443,0.00026,0.00026,0.00026
402,2603.47,0.44077,0.34964,0.89849,0.99812,1,0.995,0.96061,0.27255,0.22865,0.81308,0.000257525,0.000257525,0.000257525
403,2609.96,0.44086,0.36404,0.91946,0.99812,1,0.995,0.96061,0.27255,0.22865,0.81308,0.00025505,0.00025505,0.00025505
404,2616.35,0.42805,0.33913,0.8841,0.99808,1,0.995,0.96338,0.27329,0.22862,0.81452,0.000252575,0.000252575,0.000252575
405,2623.22,0.44475,0.36123,0.88792,0.99802,1,0.995,0.96529,0.2723,0.22893,0.81396,0.0002501,0.0002501,0.0002501
406,2629.71,0.47194,0.36464,0.90419,0.99777,0.99986,0.995,0.96599,0.27523,0.2266,0.81447,0.000247625,0.000247625,0.000247625
407,2636.27,0.44381,0.3476,0.89389,0.99777,0.99986,0.995,0.96599,0.27523,0.2266,0.81447,0.00024515,0.00024515,0.00024515
408,2642.6,0.49154,0.36236,0.90786,0.99776,1,0.995,0.96516,0.27636,0.22743,0.81506,0.000242675,0.000242675,0.000242675
409,2648.9,0.46469,0.37183,0.89272,0.99748,1,0.995,0.96407,0.27332,0.22484,0.81524,0.0002402,0.0002402,0.0002402
410,2655.58,0.51087,0.38984,0.90506,0.99672,0.99958,0.995,0.96733,0.27439,0.22491,0.81516,0.000237725,0.000237725,0.000237725
411,2662.32,0.46993,0.3689,0.90072,0.99708,1,0.995,0.96903,0.27412,0.22693,0.81397,0.00023525,0.00023525,0.00023525
412,2669.52,0.46456,0.36211,0.89812,0.99708,1,0.995,0.96903,0.27412,0.22693,0.81397,0.000232775,0.000232775,0.000232775
413,2675.81,0.44158,0.32821,0.88975,0.99762,1,0.995,0.96075,0.2942,0.23424,0.82163,0.0002303,0.0002303,0.0002303
414,2682.14,0.41875,0.33382,0.87295,0.99789,1,0.995,0.9586,0.31684,0.23886,0.82904,0.000227825,0.000227825,0.000227825
415,2688.64,0.43196,0.353,0.90279,0.99768,1,0.995,0.96049,0.31168,0.23736,0.82253,0.00022535,0.00022535,0.00022535
416,2695.61,0.46383,0.36898,0.90978,0.99768,1,0.995,0.96049,0.31168,0.23736,0.82253,0.000222875,0.000222875,0.000222875
417,2702.3,0.44629,0.34668,0.88327,0.99793,1,0.995,0.96889,0.28728,0.23202,0.81377,0.0002204,0.0002204,0.0002204
418,2708.62,0.4831,0.39392,0.90295,0.99819,1,0.995,0.97028,0.27424,0.23022,0.81131,0.000217925,0.000217925,0.000217925
419,2714.87,0.45954,0.36411,0.90343,0.99841,1,0.995,0.96663,0.2793,0.23019,0.81501,0.00021545,0.00021545,0.00021545
420,2721.33,0.43017,0.33497,0.89512,0.99841,1,0.995,0.96663,0.2793,0.23019,0.81501,0.000212975,0.000212975,0.000212975
421,2727.4,0.42226,0.32671,0.8798,0.99851,1,0.995,0.96651,0.27734,0.22955,0.81686,0.0002105,0.0002105,0.0002105
422,2734.31,0.43655,0.33947,0.88622,0.99858,1,0.995,0.96897,0.26726,0.22651,0.81591,0.000208025,0.000208025,0.000208025
423,2741.24,0.47082,0.3761,0.90517,0.99854,1,0.995,0.96725,0.26495,0.22662,0.81527,0.00020555,0.00020555,0.00020555
424,2747.65,0.42757,0.33574,0.88583,0.99842,1,0.995,0.96886,0.26674,0.22495,0.81622,0.000203075,0.000203075,0.000203075
425,2754.31,0.42872,0.34745,0.88539,0.99842,1,0.995,0.96886,0.26674,0.22495,0.81622,0.0002006,0.0002006,0.0002006
426,2760.99,0.4246,0.34715,0.88574,0.99834,0.99995,0.995,0.97116,0.26861,0.22466,0.81609,0.000198125,0.000198125,0.000198125
427,2767.49,0.45673,0.36271,0.8932,0.99829,0.99974,0.995,0.96786,0.27986,0.22327,0.81859,0.00019565,0.00019565,0.00019565
428,2773.75,0.43478,0.36732,0.89163,0.99817,0.99957,0.995,0.96678,0.28334,0.22547,0.81893,0.000193175,0.000193175,0.000193175
429,2780.23,0.46319,0.38595,0.90429,0.99817,0.99957,0.995,0.96678,0.28334,0.22547,0.81893,0.0001907,0.0001907,0.0001907
430,2787.51,0.4292,0.32531,0.87476,0.99826,0.9996,0.995,0.96802,0.2786,0.2242,0.81716,0.000188225,0.000188225,0.000188225
431,2794.06,0.40641,0.33957,0.88272,0.99839,1,0.995,0.97189,0.26729,0.22159,0.81393,0.00018575,0.00018575,0.00018575
432,2800.98,0.42948,0.35381,0.8759,0.99816,1,0.995,0.97174,0.27581,0.22245,0.81619,0.000183275,0.000183275,0.000183275
433,2807.46,0.41936,0.34213,0.88229,0.99816,1,0.995,0.97174,0.27581,0.22245,0.81619,0.0001808,0.0001808,0.0001808
434,2814.36,0.45527,0.36006,0.88209,0.99795,1,0.995,0.96736,0.28321,0.22329,0.8166,0.000178325,0.000178325,0.000178325
435,2820.64,0.43517,0.35659,0.8857,0.99796,1,0.995,0.96873,0.2744,0.21999,0.8132,0.00017585,0.00017585,0.00017585
436,2826.99,0.44265,0.34104,0.88136,0.99793,1,0.995,0.97355,0.2622,0.21732,0.80989,0.000173375,0.000173375,0.000173375
437,2833.51,0.43082,0.33852,0.89323,0.99801,1,0.995,0.97036,0.26208,0.21766,0.81006,0.0001709,0.0001709,0.0001709
438,2840.12,0.46996,0.37975,0.89985,0.99801,1,0.995,0.97036,0.26208,0.21766,0.81006,0.000168425,0.000168425,0.000168425
439,2846.68,0.42553,0.33975,0.8972,0.99801,1,0.995,0.97045,0.26375,0.21668,0.81112,0.00016595,0.00016595,0.00016595
440,2853.24,0.43645,0.34224,0.88777,0.99803,1,0.995,0.97523,0.25629,0.21415,0.80971,0.000163475,0.000163475,0.000163475
441,2859.61,0.40929,0.33788,0.87752,0.99798,1,0.995,0.96969,0.25387,0.2132,0.80936,0.000161,0.000161,0.000161
442,2865.84,0.42449,0.33235,0.88021,0.99798,1,0.995,0.96969,0.25387,0.2132,0.80936,0.000158525,0.000158525,0.000158525
443,2872,0.44266,0.35061,0.89374,0.99793,1,0.995,0.9707,0.26283,0.21795,0.81193,0.00015605,0.00015605,0.00015605
444,2878.31,0.45977,0.35831,0.89713,0.99797,1,0.995,0.96995,0.26261,0.2171,0.81195,0.000153575,0.000153575,0.000153575
445,2884.54,0.47716,0.36578,0.90103,0.99795,1,0.995,0.9695,0.25612,0.21433,0.8098,0.0001511,0.0001511,0.0001511
446,2891.15,0.41606,0.32408,0.87746,0.99795,1,0.995,0.9695,0.25612,0.21433,0.8098,0.000148625,0.000148625,0.000148625
447,2897.55,0.43674,0.36136,0.90729,0.998,1,0.995,0.9712,0.25655,0.21231,0.80882,0.00014615,0.00014615,0.00014615
448,2904.03,0.38124,0.3103,0.87443,0.99803,1,0.995,0.9681,0.26018,0.21143,0.80887,0.000143675,0.000143675,0.000143675
449,2910.14,0.41201,0.33587,0.88933,0.998,1,0.995,0.97095,0.25773,0.21119,0.80755,0.0001412,0.0001412,0.0001412
450,2916.64,0.40823,0.33355,0.88533,0.99796,1,0.995,0.97074,0.25985,0.21143,0.80879,0.000138725,0.000138725,0.000138725
451,2923.23,0.38508,0.31132,0.86677,0.99796,1,0.995,0.97074,0.25985,0.21143,0.80879,0.00013625,0.00013625,0.00013625
452,2929.92,0.45751,0.35816,0.88687,0.99799,1,0.995,0.96859,0.25976,0.21169,0.80969,0.000133775,0.000133775,0.000133775
453,2936.42,0.41381,0.33738,0.87031,0.99806,1,0.995,0.96887,0.25822,0.2108,0.81014,0.0001313,0.0001313,0.0001313
454,2942.58,0.40423,0.32825,0.8653,0.9981,1,0.995,0.9716,0.25254,0.20843,0.80958,0.000128825,0.000128825,0.000128825
455,2949.14,0.43832,0.35475,0.89882,0.9981,1,0.995,0.9716,0.25254,0.20843,0.80958,0.00012635,0.00012635,0.00012635
456,2955.77,0.41364,0.34358,0.87159,0.99815,1,0.995,0.97268,0.24694,0.20546,0.80754,0.000123875,0.000123875,0.000123875
457,2962.07,0.40593,0.32434,0.87739,0.9982,1,0.995,0.97328,0.24692,0.20741,0.8075,0.0001214,0.0001214,0.0001214
458,2968.58,0.46043,0.37807,0.90741,0.99829,1,0.995,0.97481,0.24388,0.20617,0.80595,0.000118925,0.000118925,0.000118925
459,2975.13,0.39862,0.33093,0.87892,0.99829,1,0.995,0.97481,0.24388,0.20617,0.80595,0.00011645,0.00011645,0.00011645
460,2982.29,0.42768,0.35569,0.89287,0.99833,1,0.995,0.97801,0.24275,0.20642,0.80507,0.000113975,0.000113975,0.000113975
461,2989.77,0.41662,0.32629,0.88258,0.9983,1,0.995,0.97861,0.24166,0.20791,0.8045,0.0001115,0.0001115,0.0001115
462,2996.77,0.42197,0.34188,0.89245,0.9982,1,0.995,0.97699,0.24211,0.20706,0.80407,0.000109025,0.000109025,0.000109025
463,3004.42,0.4189,0.32083,0.8802,0.99831,1,0.995,0.97518,0.24178,0.20614,0.80366,0.00010655,0.00010655,0.00010655
464,3011.63,0.37866,0.30873,0.86819,0.99831,1,0.995,0.97518,0.24178,0.20614,0.80366,0.000104075,0.000104075,0.000104075
465,3018.01,0.39225,0.32013,0.87499,0.99821,1,0.995,0.97393,0.24063,0.2043,0.80367,0.0001016,0.0001016,0.0001016
466,3024.61,0.40583,0.32789,0.8694,0.99823,1,0.995,0.97695,0.23521,0.20255,0.80263,9.9125e-05,9.9125e-05,9.9125e-05
467,3031.38,0.40205,0.33108,0.8711,0.99823,1,0.995,0.9769,0.23315,0.20214,0.80239,9.665e-05,9.665e-05,9.665e-05
468,3037.6,0.40881,0.34746,0.87425,0.99823,1,0.995,0.9769,0.23315,0.20214,0.80239,9.4175e-05,9.4175e-05,9.4175e-05
469,3044.1,0.39189,0.31817,0.8715,0.99822,1,0.995,0.97801,0.23457,0.20376,0.80244,9.17e-05,9.17e-05,9.17e-05
470,3050.61,0.42336,0.34933,0.89004,0.99824,1,0.995,0.97545,0.23582,0.2027,0.8029,8.9225e-05,8.9225e-05,8.9225e-05
471,3057.29,0.41452,0.33116,0.87506,0.99826,1,0.995,0.97551,0.23544,0.20306,0.8034,8.675e-05,8.675e-05,8.675e-05
472,3063.82,0.4192,0.3477,0.88801,0.99826,1,0.995,0.97551,0.23544,0.20306,0.8034,8.4275e-05,8.4275e-05,8.4275e-05
473,3070.32,0.40463,0.32868,0.86949,0.99825,1,0.995,0.97869,0.23831,0.20362,0.8036,8.18e-05,8.18e-05,8.18e-05
474,3076.82,0.4199,0.32976,0.87728,0.99833,1,0.995,0.97809,0.24063,0.20539,0.80361,7.9325e-05,7.9325e-05,7.9325e-05
475,3083.69,0.40539,0.337,0.869,0.99838,1,0.995,0.97756,0.23976,0.20408,0.80277,7.685e-05,7.685e-05,7.685e-05
476,3090.82,0.39831,0.32858,0.87427,0.99839,1,0.995,0.97758,0.23942,0.20423,0.8024,7.4375e-05,7.4375e-05,7.4375e-05
477,3097.51,0.39018,0.30152,0.87537,0.99839,1,0.995,0.97758,0.23942,0.20423,0.8024,7.19e-05,7.19e-05,7.19e-05
478,3103.96,0.44411,0.36712,0.89741,0.99841,1,0.995,0.97708,0.23521,0.20397,0.80176,6.9425e-05,6.9425e-05,6.9425e-05
479,3110.64,0.4013,0.33158,0.88957,0.99838,1,0.995,0.98044,0.23125,0.20124,0.8013,6.695e-05,6.695e-05,6.695e-05
480,3117.27,0.36636,0.30683,0.87161,0.99848,1,0.995,0.97946,0.23014,0.20024,0.80142,6.4475e-05,6.4475e-05,6.4475e-05
481,3123.13,0.45665,0.37734,0.91781,0.99848,1,0.995,0.97946,0.23014,0.20024,0.80142,6.2e-05,6.2e-05,6.2e-05
482,3128.98,0.41361,0.33161,0.8884,0.99852,1,0.995,0.97894,0.23235,0.20126,0.80176,5.9525e-05,5.9525e-05,5.9525e-05
483,3135.37,0.40651,0.34121,0.88287,0.99859,1,0.995,0.98021,0.23109,0.19964,0.80157,5.705e-05,5.705e-05,5.705e-05
484,3141.5,0.40878,0.33367,0.86995,0.99858,1,0.995,0.97622,0.23101,0.19875,0.8019,5.4575e-05,5.4575e-05,5.4575e-05
485,3147.65,0.3878,0.3034,0.8658,0.99858,1,0.995,0.97622,0.23101,0.19875,0.8019,5.21e-05,5.21e-05,5.21e-05
486,3153.91,0.40295,0.32791,0.87912,0.99857,1,0.995,0.97759,0.2294,0.19819,0.80142,4.9625e-05,4.9625e-05,4.9625e-05
487,3160.25,0.38501,0.30804,0.87408,0.99861,1,0.995,0.97653,0.23039,0.1992,0.80188,4.715e-05,4.715e-05,4.715e-05
488,3166.14,0.39277,0.3372,0.87379,0.99857,1,0.995,0.97853,0.22852,0.19953,0.80148,4.4675e-05,4.4675e-05,4.4675e-05
489,3172.39,0.4001,0.31143,0.86642,0.99848,1,0.995,0.97575,0.22569,0.19816,0.80076,4.22e-05,4.22e-05,4.22e-05
490,3178.34,0.38811,0.32377,0.87623,0.99848,1,0.995,0.97575,0.22569,0.19816,0.80076,3.9725e-05,3.9725e-05,3.9725e-05
491,3184.71,0.35447,0.3039,0.83237,0.9985,1,0.995,0.97698,0.2241,0.19745,0.79967,3.725e-05,3.725e-05,3.725e-05
492,3190.93,0.36683,0.30013,0.85057,0.99848,1,0.995,0.97816,0.2268,0.19944,0.7992,3.4775e-05,3.4775e-05,3.4775e-05
493,3197.67,0.32858,0.30183,0.84589,0.99836,1,0.995,0.97697,0.23278,0.20167,0.79955,3.23e-05,3.23e-05,3.23e-05
494,3204.55,0.3501,0.3033,0.84137,0.99836,1,0.995,0.97697,0.23278,0.20167,0.79955,2.9825e-05,2.9825e-05,2.9825e-05
495,3211.31,0.3156,0.27859,0.85087,0.99832,1,0.995,0.97337,0.23708,0.20394,0.80056,2.735e-05,2.735e-05,2.735e-05
496,3217.8,0.35904,0.30749,0.83542,0.99834,1,0.995,0.97145,0.23927,0.20556,0.80089,2.4875e-05,2.4875e-05,2.4875e-05
497,3223.61,0.30555,0.27848,0.84326,0.99826,1,0.995,0.96946,0.24336,0.20782,0.80175,2.24e-05,2.24e-05,2.24e-05
498,3229.68,0.3129,0.28271,0.81545,0.99826,1,0.995,0.96946,0.24336,0.20782,0.80175,1.9925e-05,1.9925e-05,1.9925e-05
499,3235.85,0.33638,0.28878,0.83549,0.99828,1,0.995,0.96921,0.24557,0.20744,0.80224,1.745e-05,1.745e-05,1.745e-05
500,3241.95,0.33295,0.29472,0.82767,0.99819,1,0.995,0.9688,0.24655,0.20753,0.80207,1.4975e-05,1.4975e-05,1.4975e-05
